,driver_standings)_id,race_id,driver_id,points,position,position_text,wins
14251,57724,542,158,0.0,39,39,0
14252,57723,542,212,1.0,21,21,0
14253,57722,542,211,0.0,30,30,0
14254,57721,542,232,0.0,34,34,0
14255,57720,542,241,0.0,37,37,0
14256,57719,542,240,0.0,36,36,0
14257,57718,542,178,11.0,11,11,0
14258,57717,542,187,25.0,6,6,0
14259,57716,542,230,1.0,19,19,0
14260,57715,542,233,2.0,18,18,0
14261,57714,542,172,19.0,8,8,0
14262,57713,542,223,4.0,16,16,0
14263,57712,542,202,7.0,15,15,0
14264,57711,542,239,0.0,22,22,0
14265,57710,542,197,0.0,25,25,0
14266,57709,542,200,0.0,24,24,0
14267,57708,542,222,24.0,7,7,0
14268,57707,542,224,17.0,10,10,0
14269,57706,542,203,17.0,9,9,1
14270,57705,542,199,48.0,3,3,4
14271,57704,542,175,8.0,14,14,0
14272,57703,542,238,51.0,2,2,2
14273,57702,542,231,8.0,13,13,0
14274,57701,542,221,34.0,5,5,1
14275,57700,542,182,44.0,4,4,2
14276,57699,542,207,64.0,1,1,6
14277,57765,543,255,0.0,21,21,0
14278,57764,543,254,0.0,20,20,0
14279,57763,543,246,0.0,19,19,0
14280,57762,543,182,0.0,18,18,0
14281,57761,543,253,0.0,17,17,0
14282,57760,543,238,0.0,16,16,0
14283,57759,543,200,0.0,15,15,0
14284,57758,543,231,0.0,14,14,0
14285,57757,543,221,0.0,13,13,0
14286,57756,543,172,0.0,12,12,0
14287,57755,543,237,0.0,11,11,0
14288,57754,543,187,0.0,10,10,0
14289,57753,543,252,0.0,9,9,0
14290,57752,543,251,0.0,8,8,0
14291,57751,543,230,0.0,7,7,0
14292,57750,543,223,1.0,6,6,0
14293,57749,543,207,2.0,5,5,0
14294,57748,543,224,3.0,4,4,0
14295,57747,543,199,4.0,3,3,0
14296,57746,543,250,6.0,2,2,0
14297,57745,543,222,9.0,1,1,1
14298,57787,544,256,0.0,22,22,0
14299,57786,544,255,2.0,8,8,0
14300,57785,544,254,1.0,10,10,0
14301,57784,544,246,0.0,16,16,0
14302,57783,544,182,4.0,6,6,0
14303,57782,544,253,0.0,11,11,0
14304,57781,544,238,0.0,21,21,0
14305,57780,544,200,0.0,20,20,0
14306,57779,544,231,6.0,4,4,0
14307,57778,544,221,0.0,19,19,0
14308,57777,544,172,0.0,18,18,0
14309,57776,544,237,0.0,17,17,0
14310,57775,544,187,0.0,15,15,0
14311,57774,544,252,0.0,14,14,0
14312,57773,544,251,0.0,13,13,0
14313,57772,544,230,0.0,12,12,0
14314,57771,544,223,1.0,9,9,0
14315,57770,544,207,2.0,7,7,0
14316,57769,544,224,6.0,5,5,0
14317,57768,544,199,13.0,1,1,1
14318,57767,544,250,6.0,3,3,0
14319,57766,544,222,9.0,2,2,1
14320,57812,545,257,0.0,25,25,0
14321,57811,545,233,0.0,24,24,0
14322,57810,545,239,0.0,17,17,0
14323,57809,545,256,0.0,18,18,0
14324,57808,545,255,2.0,8,8,0
14325,57807,545,254,1.0,13,13,0
14326,57806,545,246,0.0,16,16,0
14327,57805,545,182,13.0,3,3,1
14328,57804,545,253,0.0,15,15,0
14329,57803,545,238,0.0,23,23,0
14330,57802,545,200,2.0,10,10,0
14331,57801,545,231,9.0,4,4,0
14332,57800,545,221,4.0,7,7,0
14333,57799,545,172,0.0,22,22,0
14334,57798,545,237,0.0,21,21,0
14335,57797,545,187,1.0,12,12,0
14336,57796,545,252,0.0,20,20,0
14337,57795,545,251,0.0,19,19,0
14338,57794,545,230,0.0,14,14,0
14339,57793,545,223,1.0,11,11,0
14340,57792,545,207,2.0,9,9,0
14341,57791,545,224,6.0,6,6,0
14342,57790,545,199,13.0,2,2,1
14343,57789,545,250,6.0,5,5,0
14344,57788,545,222,15.0,1,1,1
14345,57840,546,178,0.0,27,27,0
14346,57839,546,205,0.0,18,18,0
14347,57838,546,197,1.0,14,14,0
14348,57837,546,257,0.0,28,28,0
14349,57836,546,233,0.0,26,26,0
14350,57835,546,239,0.0,20,20,0
14351,57834,546,256,0.0,21,21,0
14352,57833,546,255,2.0,9,9,0
14353,57832,546,254,1.0,13,13,0
14354,57831,546,246,0.0,19,19,0
14355,57830,546,182,19.0,1,1,1
14356,57829,546,253,0.0,16,16,0
14357,57828,546,238,0.0,25,25,0
14358,57827,546,200,2.0,10,10,0
14359,57826,546,231,9.0,5,5,0
14360,57825,546,221,7.0,7,7,0
14361,57824,546,172,0.0,17,17,0
14362,57823,546,237,0.0,24,24,0
14363,57822,546,187,1.0,12,12,0
14364,57821,546,252,0.0,23,23,0
14365,57820,546,251,0.0,22,22,0
14366,57819,546,230,0.0,15,15,0
14367,57818,546,223,1.0,11,11,0
14368,57817,546,207,11.0,4,4,1
14369,57816,546,224,8.0,6,6,0
14370,57815,546,199,13.0,3,3,1
14371,57814,546,250,6.0,8,8,0
14372,57813,546,222,19.0,2,2,1
14373,57875,547,260,0.0,35,35,0
14374,57874,547,259,0.0,34,34,0
14375,57873,547,232,0.0,33,33,0
14376,57872,547,229,0.0,31,31,0
14377,57871,547,211,0.0,30,30,0
14378,57870,547,208,0.0,25,25,0
14379,57869,547,258,0.0,24,24,0
14380,57868,547,178,0.0,29,29,0
14381,57867,547,205,0.0,22,22,0
14382,57866,547,197,1.0,15,15,0
14383,57865,547,257,0.0,32,32,0
14384,57864,547,233,1.0,13,13,0
14385,57863,547,239,0.0,21,21,0
14386,57862,547,256,0.0,26,26,0
14387,57861,547,255,4.0,10,10,0
14388,57860,547,254,1.0,14,14,0
14389,57859,547,246,0.0,20,20,0
14390,57858,547,182,19.0,4,4,1
14391,57857,547,253,0.0,18,18,0
14392,57856,547,238,0.0,19,19,0
14393,57855,547,200,5.0,9,9,0
14394,57854,547,231,9.0,5,5,0
14395,57853,547,221,7.0,7,7,0
14396,57852,547,172,0.0,17,17,0
14397,57851,547,237,0.0,28,28,0
14398,57850,547,187,1.0,12,12,0
14399,57849,547,252,0.0,27,27,0
14400,57848,547,251,0.0,23,23,0
14401,57847,547,230,0.0,16,16,0
14402,57846,547,223,1.0,11,11,0
14403,57845,547,207,20.0,2,2,2
14404,57844,547,224,8.0,6,6,0
14405,57843,547,199,19.0,3,3,1
14406,57842,547,250,6.0,8,8,0
14407,57841,547,222,23.0,1,1,1
14408,57912,548,235,0.0,25,25,0
14409,57911,548,119,0.0,22,22,0
14410,57910,548,260,0.0,37,37,0
14411,57909,548,259,0.0,36,36,0
14412,57908,548,232,0.0,35,35,0
14413,57907,548,229,0.0,33,33,0
14414,57906,548,211,0.0,27,27,0
14415,57905,548,208,0.0,29,29,0
14416,57904,548,258,0.0,28,28,0
14417,57903,548,178,1.0,15,15,0
14418,57902,548,205,0.0,24,24,0
14419,57901,548,197,1.0,12,12,0
14420,57900,548,257,0.0,34,34,0
14421,57899,548,233,1.0,14,14,0
14422,57898,548,239,0.0,23,23,0
14423,57897,548,256,0.0,30,30,0
14424,57896,548,255,4.0,10,10,0
14425,57895,548,254,1.0,16,16,0
14426,57894,548,246,0.0,21,21,0
14427,57893,548,182,25.0,2,2,1
14428,57892,548,253,0.0,19,19,0
14429,57891,548,238,0.0,20,20,0
14430,57890,548,200,8.0,7,7,0
14431,57889,548,231,9.0,5,5,0
14432,57888,548,221,7.0,8,8,0
14433,57887,548,172,0.0,18,18,0
14434,57886,548,237,0.0,32,32,0
14435,57885,548,187,1.0,13,13,0
14436,57884,548,252,0.0,31,31,0
14437,57883,548,251,0.0,26,26,0
14438,57882,548,230,0.0,17,17,0
14439,57881,548,223,1.0,11,11,0
14440,57880,548,207,22.0,4,4,2
14441,57879,548,224,8.0,6,6,0
14442,57878,548,199,23.0,3,3,1
14443,57877,548,250,6.0,9,9,0
14444,57876,548,222,32.0,1,1,2
14445,57951,549,212,0.0,39,39,0
14446,57950,549,261,0.0,38,38,0
14447,57949,549,235,0.0,27,27,0
14448,57948,549,119,0.0,23,23,0
14449,57947,549,260,0.0,37,37,0
14450,57946,549,259,0.0,32,32,0
14451,57945,549,232,0.0,33,33,0
14452,57944,549,229,0.0,22,22,0
14453,57943,549,211,0.0,30,30,0
14454,57942,549,208,0.0,31,31,0
14455,57941,549,258,0.0,24,24,0
14456,57940,549,178,3.0,13,13,0
14457,57939,549,205,0.0,26,26,0
14458,57938,549,197,1.0,16,16,0
14459,57937,549,257,0.0,36,36,0
14460,57936,549,233,2.0,14,14,0
14461,57935,549,239,0.0,25,25,0
14462,57934,549,256,0.0,29,29,0
14463,57933,549,255,13.0,5,5,1
14464,57932,549,254,1.0,18,18,0
14465,57931,549,246,0.0,21,21,0
14466,57930,549,182,31.0,2,2,1
14467,57929,549,253,0.0,20,20,0
14468,57928,549,238,4.0,11,11,0
14469,57927,549,200,8.0,8,8,0
14470,57926,549,231,9.0,6,6,0
14471,57925,549,221,7.0,9,9,0
14472,57924,549,172,0.0,19,19,0
14473,57923,549,237,0.0,35,35,0
14474,57922,549,187,1.0,17,17,0
14475,57921,549,252,0.0,34,34,0
14476,57920,549,251,0.0,28,28,0
14477,57919,549,230,3.0,12,12,0
14478,57918,549,223,1.0,15,15,0
14479,57917,549,207,22.0,4,4,2
14480,57916,549,224,8.0,7,7,0
14481,57915,549,199,23.0,3,3,1
14482,57914,549,250,6.0,10,10,0
14483,57913,549,222,32.0,1,1,2
14484,57992,550,263,0.0,41,41,0
14485,57991,550,262,0.0,24,24,0
14486,57990,550,212,0.0,39,39,0
14487,57989,550,261,0.0,40,40,0
14488,57988,550,235,0.0,28,28,0
14489,57987,550,119,0.0,23,23,0
14490,57986,550,260,0.0,38,38,0
14491,57985,550,259,0.0,32,32,0
14492,57984,550,232,0.0,34,34,0
14493,57983,550,229,0.0,22,22,0
14494,57982,550,211,0.0,30,30,0
14495,57981,550,208,0.0,33,33,0
14496,57980,550,258,0.0,26,26,0
14497,57979,550,178,3.0,14,14,0
14498,57978,550,205,0.0,27,27,0
14499,57977,550,197,1.0,18,18,0
14500,57976,550,257,0.0,37,37,0
14501,57975,550,233,2.0,16,16,0
14502,57974,550,239,0.0,25,25,0
14503,57973,550,256,0.0,31,31,0
14504,57972,550,255,13.0,6,6,1
14505,57971,550,254,1.0,19,19,0
14506,57970,550,246,0.0,21,21,0
14507,57969,550,182,31.0,2,2,1
14508,57968,550,253,0.0,20,20,0
14509,57967,550,238,4.0,12,12,0
14510,57966,550,200,14.0,5,5,0
14511,57965,550,231,9.0,9,9,0
14512,57964,550,221,10.0,7,7,0
14513,57963,550,172,9.0,8,8,1
14514,57962,550,237,0.0,36,36,0
14515,57961,550,187,3.0,15,15,0
14516,57960,550,252,0.0,35,35,0
14517,57959,550,251,0.0,29,29,0
14518,57958,550,230,3.0,13,13,0
14519,57957,550,223,1.0,17,17,0
14520,57956,550,207,23.0,4,4,2
14521,57955,550,224,8.0,10,10,0
14522,57954,550,199,27.0,3,3,1
14523,57953,550,250,6.0,11,11,0
14524,57952,550,222,32.0,1,1,2
14525,58034,551,175,0.0,40,40,0
14526,58033,551,263,0.0,42,42,0
14527,58032,551,262,0.0,24,24,0
14528,58031,551,212,0.0,38,38,0
14529,58030,551,261,0.0,41,41,0
14530,58029,551,235,0.0,29,29,0
14531,58028,551,119,0.0,23,23,0
14532,58027,551,260,0.0,39,39,0
14533,58026,551,259,0.0,32,32,0
14534,58025,551,232,0.0,34,34,0
14535,58024,551,229,0.0,22,22,0
14536,58023,551,211,0.0,26,26,0
14537,58022,551,208,0.0,33,33,0
14538,58021,551,258,0.0,27,27,0
14539,58020,551,178,3.0,15,15,0
14540,58019,551,205,0.0,28,28,0
14541,58018,551,197,1.0,18,18,0
14542,58017,551,257,0.0,37,37,0
14543,58016,551,233,2.0,16,16,0
14544,58015,551,239,0.0,25,25,0
14545,58014,551,256,0.0,31,31,0
14546,58013,551,255,16.0,5,5,1
14547,58012,551,254,1.0,19,19,0
14548,58011,551,246,0.0,21,21,0
14549,58010,551,182,33.0,1,1,1
14550,58009,551,253,0.0,20,20,0
14551,58008,551,238,4.0,13,13,0
14552,58007,551,200,14.0,6,6,0
14553,58006,551,231,13.0,7,7,0
14554,58005,551,221,10.0,8,8,0
14555,58004,551,172,9.0,9,9,1
14556,58003,551,237,0.0,36,36,0
14557,58002,551,187,9.0,10,10,0
14558,58001,551,252,0.0,35,35,0
14559,58000,551,251,0.0,30,30,0
14560,57999,551,230,3.0,14,14,0
14561,57998,551,223,1.0,17,17,0
14562,57997,551,207,32.0,2,2,3
14563,57996,551,224,8.0,11,11,0
14564,57995,551,199,28.0,4,4,1
14565,57994,551,250,6.0,12,12,0
14566,57993,551,222,32.0,3,3,2
14567,58083,552,266,0.0,49,49,0
14568,58082,552,245,0.0,48,48,0
14569,58081,552,265,0.0,47,47,0
14570,58080,552,264,0.0,46,46,0
14571,58079,552,219,0.0,40,40,0
14572,58078,552,267,0.0,33,33,0
14573,58077,552,203,0.0,31,31,0
14574,58076,552,175,0.0,41,41,0
14575,58075,552,263,0.0,45,45,0
14576,58074,552,262,0.0,24,24,0
14577,58073,552,212,0.0,42,42,0
14578,58072,552,261,0.0,44,44,0
14579,58071,552,235,0.0,29,29,0
14580,58070,552,119,0.0,23,23,0
14581,58069,552,260,0.0,43,43,0
14582,58068,552,259,0.0,34,34,0
14583,58067,552,232,0.0,36,36,0
14584,58066,552,229,0.0,22,22,0
14585,58065,552,211,0.0,27,27,0
14586,58064,552,208,0.0,35,35,0
14587,58063,552,258,0.0,25,25,0
14588,58062,552,178,3.0,16,16,0
14589,58061,552,205,0.0,28,28,0
14590,58060,552,197,1.0,18,18,0
14591,58059,552,257,0.0,39,39,0
14592,58058,552,233,4.0,14,14,0
14593,58057,552,239,0.0,26,26,0
14594,58056,552,256,0.0,32,32,0
14595,58055,552,255,20.0,6,6,1
14596,58054,552,254,1.0,19,19,0
14597,58053,552,246,0.0,21,21,0
14598,58052,552,182,39.0,1,1,1
14599,58051,552,253,0.0,20,20,0
14600,58050,552,238,4.0,13,13,0
14601,58049,552,200,17.0,7,7,0
14602,58048,552,231,22.0,5,5,1
14603,58047,552,221,10.0,9,9,0
14604,58046,552,172,10.0,8,8,1
14605,58045,552,237,0.0,38,38,0
14606,58044,552,187,9.0,10,10,0
14607,58043,552,252,0.0,37,37,0
14608,58042,552,251,0.0,30,30,0
14609,58041,552,230,3.0,15,15,0
14610,58040,552,223,1.0,17,17,0
14611,58039,552,207,32.0,2,2,3
14612,58038,552,224,8.0,11,11,0
14613,58037,552,199,28.0,4,4,1
14614,58036,552,250,6.0,12,12,0
14615,58035,552,222,32.0,3,3,2
14616,58134,553,269,0.0,45,45,0
14617,58133,553,268,0.0,43,43,0
14618,58132,553,266,0.0,51,51,0
14619,58131,553,245,0.0,50,50,0
14620,58130,553,265,0.0,49,49,0
14621,58129,553,264,0.0,48,48,0
14622,58128,553,219,0.0,42,42,0
14623,58127,553,267,0.0,21,21,0
14624,58126,553,203,0.0,34,34,0
14625,58125,553,175,1.0,20,20,0
14626,58124,553,263,0.0,47,47,0
14627,58123,553,262,0.0,27,27,0
14628,58122,553,212,0.0,41,41,0
14629,58121,553,261,0.0,46,46,0
14630,58120,553,235,0.0,32,32,0
14631,58119,553,119,0.0,24,24,0
14632,58118,553,260,0.0,44,44,0
14633,58117,553,259,0.0,36,36,0
14634,58116,553,232,0.0,38,38,0
14635,58115,553,229,0.0,26,26,0
14636,58114,553,211,0.0,30,30,0
14637,58113,553,208,0.0,37,37,0
14638,58112,553,258,0.0,28,28,0
14639,58111,553,178,3.0,16,16,0
14640,58110,553,205,0.0,31,31,0
14641,58109,553,197,1.0,18,18,0
14642,58108,553,257,0.0,40,40,0
14643,58107,553,233,8.0,11,11,0
14644,58106,553,239,0.0,29,29,0
14645,58105,553,256,0.0,35,35,0
14646,58104,553,255,20.0,6,6,1
14647,58103,553,254,1.0,19,19,0
14648,58102,553,246,0.0,25,25,0
14649,58101,553,182,48.0,1,1,2
14650,58100,553,253,0.0,22,22,0
14651,58099,553,238,4.0,15,15,0
14652,58098,553,200,17.0,7,7,0
14653,58097,553,231,22.0,5,5,1
14654,58096,553,221,10.0,9,9,0
14655,58095,553,172,10.0,8,8,1
14656,58094,553,237,0.0,23,23,0
14657,58093,553,187,9.0,10,10,0
14658,58092,553,252,0.0,39,39,0
14659,58091,553,251,0.0,33,33,0
14660,58090,553,230,5.0,14,14,0
14661,58089,553,223,1.0,17,17,0
14662,58088,553,207,32.0,3,3,3
14663,58087,553,224,8.0,12,12,0
14664,58086,553,199,31.0,4,4,1
14665,58085,553,250,6.0,13,13,0
14666,58084,553,222,38.0,2,2,2
14667,58186,554,270,0.0,44,44,0
14668,58185,554,269,0.0,46,46,0
14669,58184,554,268,0.0,43,43,0
14670,58183,554,266,0.0,52,52,0
14671,58182,554,245,0.0,51,51,0
14672,58181,554,265,0.0,50,50,0
14673,58180,554,264,0.0,49,49,0
14674,58179,554,219,0.0,42,42,0
14675,58178,554,267,0.0,22,22,0
14676,58177,554,203,0.0,34,34,0
14677,58176,554,175,1.0,20,20,0
14678,58175,554,263,0.0,48,48,0
14679,58174,554,262,0.0,29,29,0
14680,58173,554,212,0.0,41,41,0
14681,58172,554,261,0.0,47,47,0
14682,58171,554,235,0.0,32,32,0
14683,58170,554,119,0.0,26,26,0
14684,58169,554,260,0.0,45,45,0
14685,58168,554,259,0.0,36,36,0
14686,58167,554,232,0.0,38,38,0
14687,58166,554,229,0.0,28,28,0
14688,58165,554,211,0.0,21,21,0
14689,58164,554,208,0.0,37,37,0
14690,58163,554,258,0.0,25,25,0
14691,58162,554,178,12.0,8,8,1
14692,58161,554,205,0.0,31,31,0
14693,58160,554,197,1.0,18,18,0
14694,58159,554,257,0.0,40,40,0
14695,58158,554,233,12.0,9,9,0
14696,58157,554,239,0.0,30,30,0
14697,58156,554,256,0.0,35,35,0
14698,58155,554,255,20.0,6,6,1
14699,58154,554,254,1.0,19,19,0
14700,58153,554,246,0.0,27,27,0
14701,58152,554,182,54.0,1,1,2
14702,58151,554,253,0.0,23,23,0
14703,58150,554,238,6.0,15,15,0
14704,58149,554,200,18.0,7,7,0
14705,58148,554,231,22.0,5,5,1
14706,58147,554,221,10.0,11,11,0
14707,58146,554,172,10.0,10,10,1
14708,58145,554,237,0.0,24,24,0
14709,58144,554,187,9.0,12,12,0
14710,58143,554,252,0.0,39,39,0
14711,58142,554,251,0.0,33,33,0
14712,58141,554,230,5.0,16,16,0
14713,58140,554,223,1.0,17,17,0
14714,58139,554,207,32.0,4,4,3
14715,58138,554,224,8.0,13,13,0
14716,58137,554,199,34.0,3,3,1
14717,58136,554,250,6.0,14,14,0
14718,58135,554,222,38.0,2,2,2
14719,58239,555,247,0.0,51,51,0
14720,58238,555,270,0.0,44,44,0
14721,58237,555,269,0.0,46,46,0
14722,58236,555,268,0.0,43,43,0
14723,58235,555,266,0.0,53,53,0
14724,58234,555,245,0.0,52,52,0
14725,58233,555,265,0.0,50,50,0
14726,58232,555,264,0.0,49,49,0
14727,58231,555,219,0.0,41,41,0
14728,58230,555,267,0.0,22,22,0
14729,58229,555,203,0.0,34,34,0
14730,58228,555,175,3.0,17,17,0
14731,58227,555,263,0.0,48,48,0
14732,58226,555,262,0.0,30,30,0
14733,58225,555,212,0.0,42,42,0
14734,58224,555,261,0.0,47,47,0
14735,58223,555,235,0.0,33,33,0
14736,58222,555,119,0.0,28,28,0
14737,58221,555,260,0.0,45,45,0
14738,58220,555,259,0.0,36,36,0
14739,58219,555,232,0.0,38,38,0
14740,58218,555,229,0.0,29,29,0
14741,58217,555,211,0.0,21,21,0
14742,58216,555,208,0.0,37,37,0
14743,58215,555,258,0.0,27,27,0
14744,58214,555,178,12.0,9,9,1
14745,58213,555,205,0.0,32,32,0
14746,58212,555,197,1.0,19,19,0
14747,58211,555,257,0.0,40,40,0
14748,58210,555,233,12.0,10,10,0
14749,58209,555,239,0.0,26,26,0
14750,58208,555,256,0.0,35,35,0
14751,58207,555,255,20.0,6,6,1
14752,58206,555,254,1.0,20,20,0
14753,58205,555,246,0.0,24,24,0
14754,58204,555,182,63.0,1,1,3
14755,58203,555,253,0.0,23,23,0
14756,58202,555,238,6.0,15,15,0
14757,58201,555,200,18.0,7,7,0
14758,58200,555,231,22.0,5,5,1
14759,58199,555,221,10.0,12,12,0
14760,58198,555,172,16.0,8,8,1
14761,58197,555,237,0.0,25,25,0
14762,58196,555,187,9.0,13,13,0
14763,58195,555,252,0.0,39,39,0
14764,58194,555,251,0.0,31,31,0
14765,58193,555,230,5.0,16,16,0
14766,58192,555,223,1.0,18,18,0
14767,58191,555,207,32.0,4,4,3
14768,58190,555,224,11.0,11,11,0
14769,58189,555,199,35.0,3,3,1
14770,58188,555,250,6.0,14,14,0
14771,58187,555,222,42.0,2,2,2
14772,58296,556,220,0.0,55,55,0
14773,58295,556,271,0.0,53,53,0
14774,58294,556,241,0.0,45,45,0
14775,58293,556,152,0.0,40,40,0
14776,58292,556,247,0.0,54,54,0
14777,58291,556,270,0.0,46,46,0
14778,58290,556,269,0.0,48,48,0
14779,58289,556,268,0.0,44,44,0
14780,58288,556,266,0.0,57,57,0
14781,58287,556,245,0.0,56,56,0
14782,58286,556,265,0.0,52,52,0
14783,58285,556,264,0.0,51,51,0
14784,58284,556,219,0.0,41,41,0
14785,58283,556,267,0.0,23,23,0
14786,58282,556,203,0.0,34,34,0
14787,58281,556,175,3.0,18,18,0
14788,58280,556,263,0.0,50,50,0
14789,58279,556,262,0.0,30,30,0
14790,58278,556,212,0.0,43,43,0
14791,58277,556,261,0.0,49,49,0
14792,58276,556,235,0.0,33,33,0
14793,58275,556,119,0.0,28,28,0
14794,58274,556,260,0.0,47,47,0
14795,58273,556,259,0.0,36,36,0
14796,58272,556,232,0.0,38,38,0
14797,58271,556,229,0.0,29,29,0
14798,58270,556,211,0.0,22,22,0
14799,58269,556,208,0.0,37,37,0
14800,58268,556,258,0.0,21,21,0
14801,58267,556,178,16.0,9,9,1
14802,58266,556,205,0.0,32,32,0
14803,58265,556,197,1.0,19,19,0
14804,58264,556,257,0.0,42,42,0
14805,58263,556,233,12.0,10,10,0
14806,58262,556,239,0.0,27,27,0
14807,58261,556,256,0.0,35,35,0
14808,58260,556,255,20.0,7,7,1
14809,58259,556,254,1.0,20,20,0
14810,58258,556,246,0.0,25,25,0
14811,58257,556,182,69.0,1,1,3
14812,58256,556,253,0.0,24,24,0
14813,58255,556,238,7.0,14,14,0
14814,58254,556,200,21.0,6,6,0
14815,58253,556,231,22.0,5,5,1
14816,58252,556,221,10.0,12,12,0
14817,58251,556,172,16.0,8,8,1
14818,58250,556,237,0.0,26,26,0
14819,58249,556,187,9.0,13,13,0
14820,58248,556,252,0.0,39,39,0
14821,58247,556,251,0.0,31,31,0
14822,58246,556,230,5.0,16,16,0
14823,58354,557,240,0.0,46,46,0
14824,58353,557,220,0.0,56,56,0
14825,58352,557,271,0.0,54,54,0
14826,58351,557,241,0.0,47,47,0
14827,58350,557,152,0.0,41,41,0
14828,58349,557,247,0.0,55,55,0
14829,58348,557,270,0.0,39,39,0
14830,58347,557,269,0.0,49,49,0
14831,58346,557,268,0.0,45,45,0
14832,58345,557,266,0.0,58,58,0
14833,58344,557,245,0.0,57,57,0
14834,58343,557,265,0.0,53,53,0
14835,58342,557,264,0.0,52,52,0
14836,58341,557,219,0.0,42,42,0
14837,58340,557,267,0.0,23,23,0
14838,58339,557,203,0.0,34,34,0
14839,58338,557,175,3.0,18,18,0
14840,58337,557,263,0.0,51,51,0
14841,58336,557,262,0.0,30,30,0
14842,58335,557,212,0.0,44,44,0
14843,58334,557,261,0.0,50,50,0
14844,58333,557,235,0.0,33,33,0
14845,58332,557,119,0.0,28,28,0
14846,58331,557,260,0.0,48,48,0
14847,58330,557,259,0.0,36,36,0
14848,58329,557,232,0.0,38,38,0
14849,58328,557,229,0.0,29,29,0
14850,58327,557,211,0.0,21,21,0
14851,58326,557,208,0.0,37,37,0
14852,58325,557,258,0.0,22,22,0
14853,58324,557,178,16.0,9,9,1
14854,58323,557,205,0.0,32,32,0
14855,58322,557,197,1.0,19,19,0
14856,58321,557,257,0.0,43,43,0
14857,58320,557,233,12.0,10,10,0
14858,58319,557,239,0.0,27,27,0
14859,58318,557,256,0.0,35,35,0
14860,58317,557,255,20.0,7,7,1
14861,58316,557,254,1.0,20,20,0
14862,58315,557,246,0.0,25,25,0
14863,58314,557,182,72.0,1,1,3
14864,58313,557,253,0.0,24,24,0
14865,58312,557,238,7.0,14,14,0
14866,58311,557,200,21.0,6,6,0
14867,58310,557,231,31.0,5,5,2
14868,58309,557,221,10.0,12,12,0
14869,58308,557,172,16.0,8,8,1
14870,58307,557,237,0.0,26,26,0
14871,58306,557,187,9.0,13,13,0
14872,58305,557,252,0.0,40,40,0
14873,58304,557,251,0.0,31,31,0
14874,58303,557,230,5.0,16,16,0
14875,58302,557,223,5.0,17,17,0
14876,58301,557,207,47.0,2,2,4
14877,58300,557,224,11.0,11,11,0
14878,58299,557,199,36.0,4,4,1
14879,58298,557,250,6.0,15,15,0
14880,58297,557,222,46.0,3,3,2
14881,58412,558,240,0.0,25,25,0
14882,58411,558,220,0.0,56,56,0
14883,58410,558,271,0.0,54,54,0
14884,58409,558,241,0.0,47,47,0
14885,58408,558,152,0.0,42,42,0
14886,58407,558,247,0.0,55,55,0
14887,58406,558,270,0.0,40,40,0
14888,58405,558,269,0.0,49,49,0
14889,58404,558,268,0.0,46,46,0
14890,58403,558,266,0.0,58,58,0
14891,58402,558,245,0.0,57,57,0
14892,58401,558,265,0.0,53,53,0
14893,58400,558,264,0.0,52,52,0
14894,58399,558,219,0.0,43,43,0
14895,58398,558,267,0.0,23,23,0
14896,58397,558,203,0.0,35,35,0
14897,58396,558,175,5.0,18,18,0
14898,58395,558,263,0.0,51,51,0
14899,58394,558,262,0.0,31,31,0
14900,58393,558,212,0.0,45,45,0
14901,58392,558,261,0.0,50,50,0
14902,58391,558,235,0.0,34,34,0
14903,58390,558,119,0.0,29,29,0
14904,58389,558,260,0.0,48,48,0
14905,58388,558,259,0.0,37,37,0
14906,58387,558,232,0.0,39,39,0
14907,58386,558,229,0.0,30,30,0
14908,58385,558,211,0.0,21,21,0
14909,58384,558,208,0.0,38,38,0
14910,58383,558,258,0.0,22,22,0
14911,58382,558,178,19.0,8,8,1
14912,58381,558,205,0.0,33,33,0
14913,58380,558,197,1.0,19,19,0
14914,58379,558,257,0.0,44,44,0
14915,58378,558,233,12.0,11,11,0
14916,58377,558,239,0.0,28,28,0
14917,58376,558,256,0.0,36,36,0
14918,58375,558,255,20.0,7,7,1
14919,58374,558,254,1.0,20,20,0
14920,58373,558,246,0.0,27,27,0
14921,58372,558,182,72.0,1,1,3
14922,58371,558,253,0.0,24,24,0
14923,58370,558,238,7.0,14,14,0
14924,58369,558,200,25.0,6,6,0
14925,58368,558,231,31.0,5,5,2
14926,58367,558,221,16.0,10,10,0
14927,58366,558,172,16.0,9,9,1
14928,58365,558,237,0.0,26,26,0
14929,58364,558,187,9.0,13,13,0
14930,58363,558,252,0.0,41,41,0
14931,58362,558,251,0.0,32,32,0
14932,58361,558,230,6.0,16,16,0
14933,58360,558,223,5.0,17,17,0
14934,58359,558,207,47.0,3,3,4
14935,58358,558,224,11.0,12,12,0
14936,58357,558,199,36.0,4,4,1
14937,58356,558,250,6.0,15,15,0
14938,58355,558,222,55.0,2,2,3
14939,58473,559,274,0.0,48,48,0
14940,58472,559,273,0.0,37,37,0
14941,58471,559,272,0.0,32,32,0
14942,58470,559,240,0.0,26,26,0
14943,58469,559,220,0.0,59,59,0
14944,58468,559,271,0.0,57,57,0
14945,58467,559,241,0.0,50,50,0
14946,58466,559,152,0.0,44,44,0
14947,58465,559,247,0.0,58,58,0
14948,58464,559,270,0.0,42,42,0
